ts;dist;se_frame_number;g_direction_x;g_direction_y;g_direction_z;g_direction_q;g_heading;g_pitch;h_heading;c_vel;c_yaw;gps_speed;latitude;longitude;session_id;lap;scenecam_x;scenecam_y
1.562357023766548082e+03;1.012520049678741429e+03;2.377690000000000000e+05;2.010880708694458008e-01;-4.377026110887527466e-02;-9.785947799682617188e-01;8.054312467575073242e-01;2.026654779911041260e-01;-4.378424957394599915e-02;1.030757203698158264e-01;5.500000000000000000e+01;4.990000000000000000e+02;1.651665836020201183e+01;6.027453832019239854e+01;2.508695563391465555e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.033142873948265219e+02;2.340426657553963992e+02
1.562373692863259294e+03;1.012806289497618423e+03;2.377700000000000000e+05;1.831876039505004883e-01;-2.195510640740394592e-02;-9.828327894210815430e-01;7.764756679534912109e-01;1.842728853225708008e-01;-2.195687033236026764e-02;1.032839119434356689e-01;5.500000000000000000e+01;4.990000000000000000e+02;1.648088421090488964e+01;6.027453921941926751e+01;2.508695088085824310e+01;2.011080302000000000e+09;1.000000000000000000e+00;3.939000441947045488e+02;2.225901716128167607e+02
1.562390361959970505e+03;1.013092529316495302e+03;2.377710000000000000e+05;1.844692379236221313e-01;-4.968092590570449829e-02;-9.815818667411804199e-01;8.169652223587036133e-01;1.857638657093048096e-01;-4.970138520002365112e-02;9.725163877010345459e-02;5.500000000000000000e+01;5.000000000000000000e+02;1.644511006160776745e+01;6.027454011864614358e+01;2.508694612780183064e+01;2.011080302000000000e+09;1.000000000000000000e+00;3.946993451853980446e+02;2.369984770871831188e+02
1.562407031056681717e+03;1.013378769135372295e+03;2.377720000000000000e+05;1.810691207647323608e-01;-7.951867766678333282e-03;-9.834381937980651855e-01;7.518836855888366699e-01;1.820792555809020996e-01;-7.951951585710048676e-03;9.980488568544387817e-02;5.500000000000000000e+01;5.000000000000000000e+02;1.640933591231064170e+01;6.027454101787301255e+01;2.508694137474541819e+01;2.011080302000000000e+09;1.000000000000000000e+00;3.927643969652626765e+02;2.153355733046414002e+02
1.562423700153392929e+03;1.013665008954249288e+03;2.377730000000000000e+05;2.233490198850631714e-01;-8.318886905908584595e-02;-9.711821675300598145e-01;8.306828141212463379e-01;2.260460108518600464e-01;-8.328512310981750488e-02;1.070740222930908203e-01;5.500000000000000000e+01;5.000000000000000000e+02;1.637356176301351951e+01;6.027454191709988862e+01;2.508693662168900573e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.152624856448289847e+02;2.548458914576756911e+02
1.562440369250104141e+03;1.013951248773126281e+03;2.377740000000000000e+05;3.056800663471221924e-01;-3.730287030339241028e-02;-9.514032602310180664e-01;8.157931566238403320e-01;3.108762204647064209e-01;-3.731152415275573730e-02;1.088535636663436890e-01;5.500000000000000000e+01;5.000000000000000000e+02;1.633778761371639732e+01;6.027454281632675759e+01;2.508693186863259328e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.584601921008995760e+02;2.321659509839460043e+02
1.562457038346815352e+03;1.014237488592003160e+03;2.377750000000000000e+05;3.284147977828979492e-01;-1.541771460324525833e-02;-9.444077610969543457e-01;8.068884611129760742e-01;3.346661329269409180e-01;-1.541832555085420609e-02;1.042154133319854736e-01;5.500000000000000000e+01;5.000000000000000000e+02;1.630201346441927512e+01;6.027454371555363366e+01;2.508692711557618082e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.705446976185660333e+02;2.213139934057026608e+02
1.562473707443526564e+03;1.014523728410880153e+03;2.377750000000000000e+05;3.205545842647552490e-01;-4.713174700736999512e-02;-9.460567235946655273e-01;7.912964820861816406e-01;3.266914486885070801e-01;-4.714921489357948303e-02;1.062436550855636597e-01;5.500000000000000000e+01;5.000000000000000000e+02;1.626623931512215293e+01;6.027454461478050263e+01;2.508692236251976837e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.664710254217458782e+02;2.375960140103296112e+02
1.562490376540237776e+03;1.014809968229757146e+03;2.377770000000000000e+05;3.351208269596099854e-01;-5.553160235285758972e-02;-9.405372142791748047e-01;7.731843590736389160e-01;3.422832190990447998e-01;-5.556018650531768799e-02;1.076163649559020996e-01;5.500000000000000000e+01;4.990000000000000000e+02;1.623046516582503074e+01;6.027454551400737870e+01;2.508691760946335592e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.743451275092876926e+02;2.423116614778147664e+02
1.562507045636949215e+03;1.015096208048638005e+03;2.377780000000000000e+05;3.264494836330413818e-01;-5.255449935793876648e-02;-9.437524676322937012e-01;7.673470377922058105e-01;3.330228030681610107e-01;-5.257872119545936584e-02;1.036383807659149170e-01;5.500000000000000000e+01;5.000000000000000000e+02;1.619469101652742182e+01;6.027454641323424767e+01;2.508691285640694346e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.696670360150665715e+02;2.405549723733649614e+02
1.562523714733660427e+03;1.015382447867514998e+03;2.377790000000000000e+05;3.430687189102172852e-01;-3.490184247493743896e-02;-9.386616945266723633e-01;7.796309590339660645e-01;3.504045903682708740e-01;-3.490893170237541199e-02;1.087060421705245972e-01;5.500000000000000000e+01;4.990000000000000000e+02;1.615891686723029963e+01;6.027454731246112374e+01;2.508690810335053101e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.784969237027096369e+02;2.317667495351007005e+02
1.562540383830371638e+03;1.015668687686391991e+03;2.377800000000000000e+05;3.317011296749114990e-01;-4.753605648875236511e-02;-9.421861171722412109e-01;8.013610839843750000e-01;3.385041952133178711e-01;-4.755397886037826538e-02;1.067452058196067810e-01;5.500000000000000000e+01;4.990000000000000000e+02;1.612314271793317388e+01;6.027454821168799270e+01;2.508690335029411855e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.724532365155588423e+02;2.380620457974833641e+02
1.562557052927082850e+03;1.015954927505268870e+03;2.377810000000000000e+05;3.193376958370208740e-01;-4.380606487393379211e-02;-9.466279745101928711e-01;7.795636057853698730e-01;3.253543078899383545e-01;-4.382008686661720276e-02;1.101449280977249146e-01;5.500000000000000000e+01;5.000000000000000000e+02;1.608736856863605169e+01;6.027454911091486878e+01;2.508689859723770610e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.657990273730709418e+02;2.358377151787665866e+02
1.562573722023794062e+03;1.016241167324145863e+03;2.377820000000000000e+05;3.298104107379913330e-01;-5.745944753289222717e-02;-9.422969222068786621e-01;7.944998741149902344e-01;3.366809487342834473e-01;-5.749111250042915344e-02;1.192491874098777771e-01;5.500000000000000000e+01;4.990000000000000000e+02;1.605159441933892950e+01;6.027455001014173774e+01;2.508689384418129364e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.715060523795523864e+02;2.431916996372408164e+02
1.562590391120505274e+03;1.016527407143022856e+03;2.377830000000000000e+05;3.311550021171569824e-01;-5.229917913675308228e-02;-9.421258568763732910e-01;7.694677710533142090e-01;3.380083739757537842e-01;-5.232305079698562622e-02;1.156636625528335571e-01;5.500000000000000000e+01;4.990000000000000000e+02;1.601582027004180731e+01;6.027455090936861382e+01;2.508688909112488119e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.721912528113651888e+02;2.405313104533039166e+02
1.562607060217216485e+03;1.016813646961899849e+03;2.377840000000000000e+05;3.311550021171569824e-01;-5.229917913675308228e-02;-9.421258568763732910e-01;7.694677710533142090e-01;3.380083739757537842e-01;-5.232305079698562622e-02;1.156636625528335571e-01;5.300000000000000000e+01;4.990000000000000000e+02;1.598004612074468511e+01;6.027455180859548278e+01;2.508688433806846874e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.721912528113651888e+02;2.405313104533039166e+02
1.562623729313927697e+03;1.017099886780776728e+03;2.377850000000000000e+05;3.221671283245086670e-01;6.086550652980804443e-02;-9.447241425514221191e-01;6.850973367691040039e-01;3.286499679088592529e-01;6.090315058827400208e-02;1.170949414372444153e-01;5.300000000000000000e+01;4.990000000000000000e+02;1.594427197144756292e+01;6.027455270782235885e+01;2.508687958501205628e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.673211843774248564e+02;1.820368091674544928e+02
1.562640398410638909e+03;1.017386126599653721e+03;2.377860000000000000e+05;3.317819833755493164e-01;-5.402336269617080688e-02;-9.418079257011413574e-01;8.129906058311462402e-01;3.387063145637512207e-01;-5.404967442154884338e-02;1.239744499325752258e-01;5.300000000000000000e+01;4.980000000000000000e+02;1.590849782215044073e+01;6.027455360704922782e+01;2.508687483195564383e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.725400272077766886e+02;2.414452326135558451e+02
1.562657067507350121e+03;1.017672366418530714e+03;2.377870000000000000e+05;3.320751786231994629e-01;-2.516630850732326508e-02;-9.429171085357666016e-01;7.913376092910766602e-01;3.386142849922180176e-01;-2.516896463930606842e-02;1.274656206369400024e-01;5.300000000000000000e+01;4.980000000000000000e+02;1.587272367285331853e+01;6.027455450627610389e+01;2.508687007889923137e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.725414327505367282e+02;2.264475287171759987e+02
1.562673736604061332e+03;1.017950037058122916e+03;2.377880000000000000e+05;3.138045966625213623e-01;-5.128131434321403503e-02;-9.481017589569091797e-01;8.041769266128540039e-01;3.196328580379486084e-01;-5.130381882190704346e-02;1.280660182237625122e-01;5.300000000000000000e+01;4.980000000000000000e+02;1.584015347994636080e+01;6.027455541550039442e+01;2.508686547224406382e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.628844029573797343e+02;2.396107424018700556e+02
1.562690405700772544e+03;1.018197594591972120e+03;2.377890000000000000e+05;3.359027504920959473e-01;-3.651253506541252136e-02;-9.411886930465698242e-01;8.045810461044311523e-01;3.428014814853668213e-01;-3.652065247297286987e-02;1.284315735101699829e-01;5.300000000000000000e+01;4.980000000000000000e+02;1.581884277170976283e+01;6.027455635986090954e+01;2.508686138001515076e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.746485961793781030e+02;2.324274741997887475e+02
1.562707074797483756e+03;1.018445152125821323e+03;2.377900000000000000e+05;3.462835848331451416e-01;-1.957398653030395508e-02;-9.379256367683410645e-01;8.006618618965148926e-01;3.536773920059204102e-01;-1.957523636519908905e-02;1.275217682123184204e-01;5.300000000000000000e+01;4.970000000000000000e+02;1.579753206347316308e+01;6.027455730422143176e+01;2.508685728778624124e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.801675397641986365e+02;2.238988310952701113e+02
1.562723743894195195e+03;1.018692709659673824e+03;2.377910000000000000e+05;3.352190852165222168e-01;-3.265260905027389526e-02;-9.415742158889770508e-01;7.884054780006408691e-01;3.420276045799255371e-01;-3.265841305255889893e-02;1.446637213230133057e-01;5.300000000000000000e+01;4.970000000000000000e+02;1.577622135523627378e+01;6.027455824858194688e+01;2.508685319555733173e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.742623307896477058e+02;2.304061295992091800e+02
1.562740412990906407e+03;1.018940267193523027e+03;2.377920000000000000e+05;3.244494795799255371e-01;4.761022701859474182e-02;-9.447040557861328125e-01;7.375978231430053711e-01;3.308191001415252686e-01;4.762823134660720825e-02;1.340771168470382690e-01;5.300000000000000000e+01;4.960000000000000000e+02;1.575491064699967581e+01;6.027455919294246200e+01;2.508684910332842222e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.684752825502946507e+02;1.888420738829922243e+02
1.562757082087617619e+03;1.019187824727372231e+03;2.377930000000000000e+05;3.298343122005462646e-01;-3.551549091935157776e-02;-9.433705210685729980e-01;7.945682406425476074e-01;3.363486230373382568e-01;-3.552296012639999390e-02;1.308720856904983521e-01;5.300000000000000000e+01;4.960000000000000000e+02;1.573359993876307605e+01;6.027456013730298423e+01;2.508684501109951270e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.713830455504903512e+02;2.317653721206184514e+02
1.562773751184328830e+03;1.019435382261221321e+03;2.377940000000000000e+05;3.335273563861846924e-01;-1.750249788165092468e-02;-9.425779581069946289e-01;8.373830318450927734e-01;3.400968909263610840e-01;-1.750339195132255554e-02;1.316772103309631348e-01;5.300000000000000000e+01;4.960000000000000000e+02;1.571228923052647808e+01;6.027456108166349935e+01;2.508684091887060319e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.732961046988407361e+02;2.225126737217068467e+02
1.562790420281040042e+03;1.019682939795070524e+03;2.377950000000000000e+05;3.402803242206573486e-01;-4.925492778420448303e-02;-9.390331506729125977e-01;8.008812069892883301e-01;3.476548194885253906e-01;-4.927486553788185120e-02;1.296218484640121460e-01;5.300000000000000000e+01;4.950000000000000000e+02;1.569097852228987833e+01;6.027456202602401447e+01;2.508683682664169368e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.770774888837019034e+02;2.391647434328580175e+02
1.562807089377751254e+03;1.019930497328919728e+03;2.377960000000000000e+05;3.260157704353332520e-01;-4.356324300169944763e-02;-9.443600773811340332e-01;8.178166747093200684e-01;3.324137032032012939e-01;-4.357703402638435364e-02;1.300805062055587769e-01;5.300000000000000000e+01;4.940000000000000000e+02;1.566966781405328035e+01;6.027456297038453670e+01;2.508683273441278416e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.693771567969177454e+02;2.358614899560446361e+02
1.562823758474462466e+03;1.020178054862768818e+03;2.377970000000000000e+05;3.317947089672088623e-01;-4.365397989749908447e-02;-9.423410296440124512e-01;7.979507446289062500e-01;3.385410308837890625e-01;-4.366785660386085510e-02;1.440925300121307373e-01;5.300000000000000000e+01;4.940000000000000000e+02;1.564835710581668060e+01;6.027456391474505182e+01;2.508682864218387465e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.724798535845091010e+02;2.360431134377739397e+02
1.562840427571173677e+03;1.020425612396618021e+03;2.377980000000000000e+05;2.810688912868499756e-01;-5.883943289518356323e-02;-9.578821659088134766e-01;8.008752465248107910e-01;2.854160666465759277e-01;-5.887343734502792358e-02;1.381405442953109741e-01;5.300000000000000000e+01;4.940000000000000000e+02;1.562704639758008263e+01;6.027456485910556694e+01;2.508682454995496158e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.454935335298844734e+02;2.429176317064275281e+02
1.562857096667884889e+03;1.020673169930467225e+03;2.377990000000000000e+05;2.287732362747192383e-01;-1.845681481063365936e-02;-9.733047485351562500e-01;7.789138555526733398e-01;2.308573573827743530e-01;-1.845786347985267639e-02;1.378252953290939331e-01;5.300000000000000000e+01;4.930000000000000000e+02;1.560573568934348287e+01;6.027456580346608916e+01;2.508682045772605207e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.176854367068558531e+02;2.211776710736537552e+02
1.562873765764596101e+03;1.020920727464316428e+03;2.378000000000000000e+05;2.296476811170578003e-01;-7.311715185642242432e-02;-9.705234766006469727e-01;7.931073904037475586e-01;2.323489785194396973e-01;-7.318245619535446167e-02;1.376899778842926025e-01;5.300000000000000000e+01;4.930000000000000000e+02;1.558442498110688490e+01;6.027456674782660428e+01;2.508681636549714256e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.184697794062304865e+02;2.496383230754308045e+02
1.562890434861307313e+03;1.021168284998165518e+03;2.378010000000000000e+05;2.074509412050247192e-01;-6.040679663419723511e-02;-9.763785600662231445e-01;8.044571280479431152e-01;2.093564718961715698e-01;-6.044359505176544189e-02;1.319184452295303345e-01;5.300000000000000000e+01;4.920000000000000000e+02;1.556311427287028515e+01;6.027456769218712651e+01;2.508681227326823304e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.067447689300362299e+02;2.427673369003911716e+02
1.562907103958018524e+03;1.021415842532014722e+03;2.378020000000000000e+05;2.261578291654586792e-01;-8.584907650947570801e-02;-9.703002572059631348e-01;7.890959382057189941e-01;2.289919108152389526e-01;-8.595488220453262329e-02;1.288581192493438721e-01;5.300000000000000000e+01;4.910000000000000000e+02;1.554180356463368717e+01;6.027456863654764163e+01;2.508680818103932353e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.167622482079432871e+02;2.562724415977070862e+02
1.562923773054729736e+03;1.021663400065863925e+03;2.378030000000000000e+05;2.436332404613494873e-01;-4.052600264549255371e-02;-9.690203666687011719e-01;7.474123835563659668e-01;2.463167607784271240e-01;-4.053710401058197021e-02;1.288937926292419434e-01;5.300000000000000000e+01;4.910000000000000000e+02;1.552049285639708742e+01;6.027456958090815675e+01;2.508680408881041402e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.255863239883230449e+02;2.328067306907081786e+02
1.562940442151440948e+03;1.021910957599713015e+03;2.378040000000000000e+05;2.131224274635314941e-01;-6.996405124664306641e-02;-9.745172262191772461e-01;8.448296785354614258e-01;2.153055816888809204e-01;-7.002125680446624756e-02;1.300891488790512085e-01;5.300000000000000000e+01;4.910000000000000000e+02;1.549918214816048945e+01;6.027457052526867898e+01;2.508679999658150450e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.097854910645827431e+02;2.478142577798430182e+02
1.562957111248152387e+03;1.022158515133565629e+03;2.378050000000000000e+05;2.189874649047851562e-01;-7.117537409067153931e-02;-9.731282591819763184e-01;7.876099348068237305e-01;2.213473170995712280e-01;-7.123560458421707153e-02;1.362398117780685425e-01;5.300000000000000000e+01;4.900000000000000000e+02;1.547787143992360015e+01;6.027457146962919410e+01;2.508679590435259499e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.128646965802872160e+02;2.485062070368075808e+02
1.562973780344863599e+03;1.022406072667414833e+03;2.378060000000000000e+05;2.223215103149414062e-01;-3.736767545342445374e-02;-9.742570519447326660e-01;7.420762181282043457e-01;2.243542969226837158e-01;-3.737637773156166077e-02;1.319128423929214478e-01;5.300000000000000000e+01;4.900000000000000000e+02;1.545656073168700040e+01;6.027457241398970922e+01;2.508679181212368192e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.143782570057895214e+02;2.309134206062051646e+02
1.562990449441574810e+03;1.022653630201263923e+03;2.378070000000000000e+05;2.295775711536407471e-01;-4.557862505316734314e-02;-9.722225666046142578e-01;7.545470595359802246e-01;2.318890392780303955e-01;-4.559442028403282166e-02;1.341183036565780640e-01;5.300000000000000000e+01;4.900000000000000000e+02;1.543525002345040242e+01;6.027457335835023144e+01;2.508678771989477241e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.182277234202791760e+02;2.352632357012561215e+02
1.563007118538286022e+03;1.022901187735113126e+03;2.378080000000000000e+05;2.203530371189117432e-01;-6.072349473834037781e-02;-9.735282063484191895e-01;8.103393912315368652e-01;2.225940525531768799e-01;-6.076087430119514465e-02;1.358519941568374634e-01;5.300000000000000000e+01;4.900000000000000000e+02;1.541393931521380267e+01;6.027457430271074657e+01;2.508678362766586289e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.134943926380370272e+02;2.430574345419220776e+02
1.563023787634997234e+03;1.023148745268962330e+03;2.378090000000000000e+05;2.147628515958786011e-01;-6.258451193571090698e-02;-9.746589660644531250e-01;7.803542613983154297e-01;2.168809473514556885e-01;-6.262544542551040649e-02;1.379598677158355713e-01;5.300000000000000000e+01;4.890000000000000000e+02;1.539262860697720470e+01;6.027457524707126169e+01;2.508677953543695338e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.105829152707300409e+02;2.439728839969353658e+02
1.563040456731708446e+03;1.023396302802811419e+03;2.378100000000000000e+05;2.190481126308441162e-01;-4.256163164973258972e-02;-9.747853279113769531e-01;8.198959827423095703e-01;2.210424095392227173e-01;-4.257449135184288025e-02;1.322221010923385620e-01;5.300000000000000000e+01;4.890000000000000000e+02;1.537131789874060495e+01;6.027457619143178391e+01;2.508677544320804387e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.126914740058110169e+02;2.335794611690713509e+02
1.563057125828419657e+03;1.023643860336660623e+03;2.378110000000000000e+05;1.998563706874847412e-01;-5.887942016124725342e-02;-9.780545234680175781e-01;8.130718469619750977e-01;2.015658318996429443e-01;-5.891349166631698608e-02;1.235713586211204529e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.535000719050400697e+01;6.027457713579229903e+01;2.508677135097913435e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.027707133395996379e+02;2.419054428142807467e+02
1.563073794925130869e+03;1.023891417870509827e+03;2.378120000000000000e+05;2.188677191734313965e-01;-7.241200655698776245e-02;-9.730639457702636719e-01;7.738022208213806152e-01;2.212443351745605469e-01;-7.247544080018997192e-02;1.296699792146682739e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.532869648226740722e+01;6.027457808015282126e+01;2.508676725875022484e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.128129028123239550e+02;2.491521142755755136e+02
1.563090464021842081e+03;1.024138975404358916e+03;2.378130000000000000e+05;2.077058106660842896e-01;-5.176811665296554565e-02;-9.768205285072326660e-01;8.251872062683105469e-01;2.095141410827636719e-01;-5.179126933217048645e-02;1.330805867910385132e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.530738577403080924e+01;6.027457902451333638e+01;2.508676316652131533e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.068168690247752011e+02;2.382638139925684584e+02
1.563107133118553293e+03;1.024386532938208120e+03;2.378140000000000000e+05;2.077058106660842896e-01;-5.176811665296554565e-02;-9.768205285072326660e-01;8.251872062683105469e-01;2.095141410827636719e-01;-5.179126933217048645e-02;1.330805867910385132e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.528607506579420949e+01;6.027457996887385150e+01;2.508675907429240226e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.068168690247752011e+02;2.382638139925684584e+02
1.563123802215264504e+03;1.024634090472057323e+03;2.378150000000000000e+05;2.093818336725234985e-01;-6.923703849315643311e-02;-9.753796458244323730e-01;8.014828562736511230e-01;2.114578634500503540e-01;-6.929247081279754639e-02;1.371608376502990723e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.526476435755761152e+01;6.027458091323437372e+01;2.508675498206349275e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.078241926233423555e+02;2.473988903570586046e+02
1.563140471311975716e+03;1.024881648005906527e+03;2.378160000000000000e+05;2.280896455049514771e-01;-5.116581916809082031e-02;-9.722948074340820312e-01;8.041538596153259277e-01;2.304224073886871338e-01;-5.118817090988159180e-02;1.362965703010559082e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.524345364932101177e+01;6.027458185759488885e+01;2.508675088983458323e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.174819108752773218e+02;2.381560338689944842e+02
1.563157140408687155e+03;1.025129205539759141e+03;2.378170000000000000e+05;2.759278714656829834e-01;-4.382122308015823364e-02;-9.601789116859436035e-01;7.963330745697021484e-01;2.798309624195098877e-01;-4.383525997400283813e-02;1.367242634296417236e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.522214294108412247e+01;6.027458280195540397e+01;2.508674679760567372e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.426661442027193516e+02;2.350024531503476624e+02
1.563173809505398367e+03;1.025376763073608117e+03;2.378180000000000000e+05;3.061075806617736816e-01;-4.073131456971168518e-02;-9.511252045631408691e-01;7.916672229766845703e-01;3.113687038421630859e-01;-4.074258357286453247e-02;1.387888044118881226e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.520083223284752449e+01;6.027458374631592619e+01;2.508674270537676421e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.587066170862008221e+02;2.339569799925178302e+02
1.563190478602109579e+03;1.025624320607457321e+03;2.378190000000000000e+05;3.168239295482635498e-01;4.494160041213035583e-02;-9.474190473556518555e-01;7.418141365051269531e-01;3.227168917655944824e-01;4.495674371719360352e-02;1.413984000682830811e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.517952152461092474e+01;6.027458469067644131e+01;2.508673861314785469e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.643782350845941096e+02;1.900346068742276202e+02
1.563207147698820791e+03;1.025871878141306524e+03;2.378200000000000000e+05;3.041983544826507568e-01;-4.223847761750221252e-02;-9.516718387603759766e-01;8.157506585121154785e-01;3.093820512294769287e-01;-4.225104674696922302e-02;1.411330848932266235e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.515821081637432677e+01;6.027458563503695643e+01;2.508673452091894518e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.576958550794955727e+02;2.347021024845454349e+02
1.563223816795532002e+03;1.026119435675155728e+03;2.378210000000000000e+05;2.989411056041717529e-01;-2.589711546897888184e-02;-9.539201259613037109e-01;8.114746212959289551e-01;3.036879301071166992e-01;-2.590001001954078674e-02;1.432166099548339844e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.513690010813772702e+01;6.027458657939747866e+01;2.508673042869003567e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.548144066971934194e+02;2.261114272431058794e+02
1.563240485892243214e+03;1.026366993209004931e+03;2.378220000000000000e+05;3.232032656669616699e-01;-6.032677367329597473e-02;-9.444047808647155762e-01;7.799192667007446289e-01;3.297356963157653809e-01;-6.036342680454254150e-02;1.486659198999404907e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.511558939990112904e+01;6.027458752375799378e+01;2.508672633646112260e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.679828776193427302e+02;2.445368546158713059e+02
1.563257154988954426e+03;1.026614550742854135e+03;2.378230000000000000e+05;3.167099058628082275e-01;-2.611682750284671783e-02;-9.481628537178039551e-01;8.232283592224121094e-01;3.223727643489837646e-01;-2.611979655921459198e-02;1.480469554662704468e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.509427869166452929e+01;6.027458846811851600e+01;2.508672224423221309e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.643060738316411857e+02;2.265919226904968582e+02
1.563273824085665638e+03;1.026862108276703339e+03;2.378240000000000000e+05;3.162387609481811523e-01;-5.882815644145011902e-02;-9.468538761138916016e-01;8.115415573120117188e-01;3.223405182361602783e-01;-5.886214226484298706e-02;1.530302762985229492e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.507296798342793132e+01;6.027458941247903113e+01;2.508671815200330357e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.642406962450373271e+02;2.436000740232359192e+02
1.563290493182376849e+03;1.027109665810552315e+03;2.378250000000000000e+05;3.194912672042846680e-01;-4.323233291506767273e-02;-9.466025233268737793e-01;7.833181023597717285e-01;3.255081176757812500e-01;-4.324581101536750793e-02;1.534130275249481201e-01;5.100000000000000000e+01;4.890000000000000000e+02;1.505165727519133156e+01;6.027459035683954625e+01;2.508671405977439406e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.658779347177283512e+02;2.355425477652187283e+02
1.563307162279088061e+03;1.027357223344401518e+03;2.378260000000000000e+05;3.254626393318176270e-01;-1.415941398590803146e-02;-9.454488754272460938e-01;7.871675491333007812e-01;3.315354585647583008e-01;-1.415988709777593613e-02;1.630053520202636719e-01;5.100000000000000000e+01;4.880000000000000000e+02;1.503034656695473359e+01;6.027459130120006847e+01;2.508670996754548455e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.689575537342843177e+02;2.205953765581930668e+02
1.563323831375799273e+03;1.027604780878250722e+03;2.378270000000000000e+05;3.105102181434631348e-01;-4.295950382947921753e-02;-9.495987892150878906e-01;8.090075254440307617e-01;3.160315752029418945e-01;-4.297272861003875732e-02;1.648700237274169922e-01;5.100000000000000000e+01;4.880000000000000000e+02;1.500903585871813384e+01;6.027459224556058359e+01;2.508670587531657503e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.610710786093147249e+02;2.352072086458265687e+02
1.563340500472510485e+03;1.027852338412099925e+03;2.378280000000000000e+05;3.188182413578033447e-01;-6.449144333600997925e-02;-9.456192851066589355e-01;7.676571607589721680e-01;3.251841664314270020e-01;-6.453623622655868530e-02;1.597210913896560669e-01;5.100000000000000000e+01;4.880000000000000000e+02;1.498772515048153586e+01;6.027459318992109871e+01;2.508670178308766552e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.656664340582636896e+02;2.466150001950068713e+02
